house_size_m2,rooms,floor,open_kitchen,parking_spaces,house_age,garden,bathrooms,toilets,distance_to_city_center_km,municipality,property_type,sauna,balcony_terrace,heating_system,condition,plot_size_m2,energy_rating,price_thousand_eur
132,6,0,0,2,21,1,2,2,14.9,Vantaa,Semi-detached house,1,1,Geothermal,Good,1095,C,381
62,3,0,0,1,43,0,1,1,1.5,Oulu,Apartment,0,1,District heating,Needs renovation,0,E,89
83,4,0,1,1,1,1,1,1,10.5,Vantaa,Semi-detached house,1,1,Electric heating,Excellent,475,B,280
99,5,2,1,1,95,0,1,2,3.8,Helsinki,Apartment,0,0,District heating,Needs renovation,0,F,287
48,2,0,1,1,28,0,1,1,5.7,Helsinki,Apartment,0,1,District heating,Good,0,E,185
51,2,0,0,1,36,0,1,1,2.4,Helsinki,Apartment,0,1,District heating,Good,0,C,205
96,4,1,0,1,72,0,2,2,4.1,Oulu,Apartment,1,0,Electric heating,Good,0,F,147
67,2,2,0,1,43,0,1,1,1.2,Vantaa,Apartment,0,0,District heating,Excellent,0,D,188
61,2,1,0,1,17,0,1,1,2.7,Helsinki,Apartment,0,1,District heating,Excellent,0,B,288
90,4,1,1,1,2,0,1,1,1.8,Oulu,Apartment,0,1,Electric heating,Excellent,0,C,212
81,3,0,1,1,34,1,2,2,10.0,Tampere,Semi-detached house,1,1,District heating,Fair,520,E,229
89,3,1,0,1,27,0,1,1,3.2,Pori,Apartment,0,1,Electric heating,Excellent,0,C,117
76,3,2,0,1,70,0,1,2,3.5,Kuopio,Apartment,0,0,District heating,Needs renovation,0,G,77
54,2,6,0,0,91,0,1,1,3.3,Helsinki,Apartment,0,1,District heating,Needs renovation,0,G,164
121,5,0,0,3,14,1,2,2,6.8,Tampere,Detached house,1,1,Electric heating,Good,970,C,341
131,4,0,1,3,8,1,3,4,5.8,Turku,Detached house,1,0,Oil heating,Fair,1100,D,283
61,3,0,1,1,10,0,1,1,8.2,Espoo,Apartment,0,0,District heating,Good,0,B,209
188,8,0,0,2,35,1,3,3,14.8,Helsinki,Detached house,1,1,Air-source heat pump,Good,1000,C,643
46,2,0,0,0,44,0,1,1,2.6,Helsinki,Apartment,0,1,District heating,Fair,0,E,149
34,1,3,0,0,59,0,1,1,2.1,Helsinki,Apartment,0,0,Electric heating,Fair,0,E,116
25,1,3,0,1,2,0,1,1,4.7,Oulu,Apartment,0,1,District heating,New,0,A,68
110,5,0,0,1,9,1,2,3,6.3,Espoo,Detached house,0,1,District heating,Excellent,1540,C,555
116,5,0,1,1,5,1,1,2,14.1,Vantaa,Semi-detached house,1,1,Electric heating,Excellent,1280,C,326
30,2,4,0,0,44,0,1,1,8.4,Helsinki,Apartment,0,1,District heating,Fair,0,D,102
180,7,0,1,1,21,1,3,4,6.8,Oulu,Detached house,1,1,Wood heating,Good,2125,E,325
104,4,0,1,2,62,1,2,2,17.7,Espoo,Detached house,1,0,Electric heating,Needs renovation,2240,F,301
122,4,0,1,3,8,1,2,2,15.5,Espoo,Semi-detached house,1,1,Electric heating,Good,1365,C,481
43,2,1,1,2,4,0,1,1,7.4,Oulu,Apartment,0,1,District heating,Excellent,0,B,98
113,5,3,0,1,5,0,2,2,7.9,Turku,Apartment,0,1,District heating,Good,0,C,260
76,4,0,1,1,0,0,1,1,1.3,Tampere,Apartment,0,1,Electric heating,Excellent,0,A,269
66,2,1,0,1,52,0,1,1,3.8,Helsinki,Apartment,0,1,District heating,Good,0,E,252
35,2,0,1,0,13,0,1,1,6.6,Oulu,Apartment,0,1,Geothermal,Fair,0,C,63
70,3,3,1,1,16,0,1,2,1.0,Tampere,Apartment,0,1,District heating,Fair,0,D,209
177,7,0,1,1,24,1,3,4,4.1,Tampere,Detached house,1,0,Air-source heat pump,Good,2555,D,519
28,1,2,1,0,33,0,1,1,3.1,Oulu,Apartment,0,1,District heating,Fair,0,D,57
100,4,0,1,1,26,1,2,2,4.4,Tampere,Detached house,0,0,Electric heating,Needs renovation,1695,C,275
38,1,1,1,1,18,0,1,1,7.4,Vantaa,Apartment,1,0,District heating,Good,0,E,114
40,2,3,0,1,83,0,1,1,4.0,Tampere,Apartment,0,0,Air-source heat pump,Needs renovation,0,F,82
92,4,0,1,2,13,1,1,1,4.2,Jyväskylä,Terraced house,0,0,Electric heating,Excellent,855,C,189
118,5,0,0,2,63,1,2,3,8.3,Helsinki,Semi-detached house,1,1,District heating,Good,945,E,450
97,3,1,0,1,34,0,1,1,3.5,Helsinki,Apartment,0,1,District heating,Good,0,D,369
146,5,0,1,1,15,1,2,3,10.3,Tampere,Detached house,1,1,Oil heating,Excellent,1215,B,373
75,3,1,0,0,22,0,1,1,5.8,Helsinki,Apartment,0,0,District heating,Good,0,C,280
113,5,0,0,2,22,1,2,2,8.5,Oulu,Detached house,0,0,District heating,Fair,1160,E,185
107,5,0,1,1,40,1,2,2,10.0,Espoo,Terraced house,1,1,District heating,Needs renovation,620,D,366
31,2,7,1,1,12,0,1,1,2.1,Helsinki,Apartment,0,1,District heating,Fair,0,C,182
160,7,0,1,1,5,1,2,3,5.2,Espoo,Semi-detached house,1,1,District heating,Good,690,A,648
68,3,7,1,1,51,0,1,1,1.9,Helsinki,Apartment,0,1,District heating,Needs renovation,0,E,221
88,4,0,1,1,23,0,1,1,3.2,Turku,Apartment,0,0,District heating,Excellent,0,C,182
51,2,1,0,1,22,0,1,1,7.0,Lahti,Apartment,0,0,District heating,Excellent,0,C,82
49,2,6,1,0,46,0,1,1,4.2,Helsinki,Apartment,0,0,District heating,Needs renovation,0,E,141
97,5,8,0,1,71,0,2,2,2.4,Helsinki,Apartment,1,1,Air-source heat pump,Needs renovation,0,G,321
56,2,3,1,1,10,0,1,1,4.0,Helsinki,Apartment,0,1,District heating,Fair,0,C,264
52,2,0,1,1,10,0,1,1,3.3,Tampere,Apartment,1,0,District heating,Fair,0,B,143
41,2,5,1,0,25,0,1,1,15.1,Helsinki,Apartment,0,1,District heating,Fair,0,D,116
69,3,0,1,2,47,1,1,2,11.1,Oulu,Terraced house,0,0,Air-source heat pump,Needs renovation,420,E,81
98,4,0,0,1,82,1,2,2,13.9,Tampere,Terraced house,1,0,Wood heating,Fair,435,G,177
78,4,0,1,1,77,1,2,2,9.2,Vantaa,Detached house,0,1,Electric heating,Excellent,1235,F,261
67,2,5,1,1,28,0,1,1,3.4,Helsinki,Apartment,0,0,District heating,Fair,0,C,261
77,4,0,1,1,15,0,1,1,2.6,Jyväskylä,Apartment,1,1,District heating,Good,0,B,184
64,3,3,0,1,20,0,1,1,3.4,Tampere,Apartment,0,0,District heating,Good,0,C,198
86,4,3,1,0,33,0,1,1,2.5,Helsinki,Apartment,0,0,District heating,Good,0,E,319
90,4,0,1,1,0,1,1,1,12.0,Helsinki,Terraced house,0,1,District heating,New,255,A,413
50,2,4,0,1,45,0,1,1,2.3,Turku,Apartment,0,1,District heating,Needs renovation,0,F,80
81,3,2,1,1,5,0,1,1,3.3,Jyväskylä,Apartment,0,1,District heating,Excellent,0,B,177
47,3,5,0,0,14,0,1,1,2.9,Helsinki,Apartment,0,1,District heating,Fair,0,C,235
97,4,0,0,3,20,1,1,2,3.8,Turku,Detached house,0,1,Air-source heat pump,Good,750,C,249
76,4,0,0,2,53,1,1,1,7.3,Espoo,Terraced house,1,1,District heating,Fair,470,E,271
58,3,0,1,1,12,1,1,1,5.7,Helsinki,Terraced house,0,1,District heating,Excellent,240,D,298
64,3,4,1,1,13,0,1,1,22.5,Vantaa,Apartment,0,0,District heating,Fair,0,D,147
74,4,3,0,1,14,0,2,2,2.8,Jyväskylä,Apartment,0,1,Air-source heat pump,Excellent,0,B,176
36,2,3,0,1,46,0,1,1,2.1,Jyväskylä,Apartment,0,1,District heating,Good,0,C,73
83,3,2,0,1,35,0,2,2,7.8,Vantaa,Apartment,1,1,District heating,Good,0,D,222
74,4,2,0,1,19,0,1,1,3.5,Espoo,Apartment,0,1,District heating,Fair,0,C,253
46,2,7,0,0,25,0,1,1,3.8,Tampere,Apartment,0,1,District heating,Good,0,C,136
46,3,1,0,1,32,0,1,1,7.4,Vantaa,Apartment,0,1,District heating,Needs renovation,0,D,100
89,3,0,0,1,3,0,1,2,6.4,Espoo,Apartment,0,1,District heating,Good,0,B,317
110,4,2,1,1,5,0,1,1,8.9,Espoo,Apartment,0,1,District heating,Good,0,B,356
126,5,0,0,2,40,1,2,3,9.4,Espoo,Detached house,0,1,Geothermal,Good,1130,D,472
43,1,7,1,1,14,0,1,1,1.1,Turku,Apartment,0,1,District heating,Excellent,0,B,129
96,4,0,0,1,6,1,1,2,3.4,Turku,Terraced house,0,1,Electric heating,Excellent,175,C,226
41,2,4,0,0,95,0,1,1,5.3,Helsinki,Apartment,0,0,District heating,Excellent,0,E,140
55,2,0,0,1,29,1,1,1,10.7,Espoo,Apartment,0,0,District heating,Good,0,C,166
49,3,1,0,0,59,0,2,2,7.5,Helsinki,Apartment,1,1,District heating,Good,0,E,158
60,3,3,0,1,43,0,1,1,4.7,Tampere,Apartment,0,1,District heating,Good,0,D,125
87,4,0,0,2,42,1,2,3,4.4,Turku,Semi-detached house,1,1,Electric heating,Needs renovation,760,E,184
56,2,2,0,1,36,0,1,1,8.2,Vantaa,Apartment,0,1,District heating,Fair,0,D,119
96,5,1,1,1,47,0,1,1,6.6,Oulu,Apartment,0,1,District heating,Needs renovation,0,F,118
75,3,1,1,1,0,0,1,1,2.9,Jyväskylä,Apartment,0,1,District heating,New,0,A,188
67,3,0,0,2,9,1,1,1,10.4,Espoo,Terraced house,0,0,District heating,Good,360,B,281
129,4,1,0,1,15,0,2,2,2.2,Helsinki,Apartment,0,1,District heating,Fair,0,D,516
35,2,0,0,1,24,0,1,1,3.9,Kuopio,Apartment,0,1,District heating,Good,0,D,65
131,6,0,0,2,77,0,3,4,11.7,Espoo,Detached house,0,1,Electric heating,Good,730,G,340
61,3,6,0,1,6,0,1,1,4.2,Oulu,Apartment,0,1,District heating,Excellent,0,B,150
52,2,2,0,1,30,0,1,2,4.3,Jyväskylä,Apartment,0,1,District heating,Good,0,D,95
83,3,0,1,1,51,1,2,2,6.2,Kuopio,Detached house,0,0,Electric heating,Good,1645,E,160
53,3,6,1,1,27,0,1,1,7.5,Helsinki,Apartment,0,1,District heating,Good,0,C,210
129,6,0,1,2,29,1,3,4,9.6,Turku,Detached house,1,1,Air-source heat pump,Good,980,C,284
36,2,4,1,0,21,0,1,1,13.0,Helsinki,Apartment,0,1,District heating,Fair,0,C,127
88,4,0,0,1,29,1,1,2,6.5,Tampere,Detached house,1,1,Electric heating,Good,1425,D,318
81,3,1,0,1,22,0,1,1,1.8,Tampere,Apartment,0,1,District heating,Excellent,0,C,233
93,4,2,0,0,27,0,1,1,2.8,Espoo,Apartment,0,0,District heating,Good,0,C,284
57,3,2,0,1,34,0,1,1,1.7,Tampere,Apartment,0,0,District heating,Fair,0,D,161
111,4,3,0,0,67,0,1,2,1.9,Helsinki,Apartment,0,0,District heating,Needs renovation,0,F,372
58,2,0,0,1,0,0,1,1,2.6,Oulu,Apartment,0,1,Electric heating,New,0,A,138
92,3,4,0,0,41,0,1,2,2.6,Helsinki,Apartment,0,1,Electric heating,Good,0,C,328
122,5,0,1,2,15,1,2,2,18.9,Jyväskylä,Semi-detached house,0,1,Air-source heat pump,Good,970,C,183
76,3,2,1,1,5,0,1,2,2.3,Lahti,Apartment,1,1,District heating,Excellent,0,B,166
147,5,0,1,2,25,1,2,2,14.2,Jyväskylä,Detached house,0,1,District heating,Good,1090,D,203
120,5,3,1,1,0,0,1,2,2.7,Oulu,Apartment,1,1,District heating,New,0,B,318
77,4,6,0,0,12,0,2,2,1.6,Tampere,Apartment,0,1,District heating,Excellent,0,A,256
113,5,0,0,1,27,1,2,2,17.8,Vantaa,Apartment,0,0,District heating,Fair,0,C,245
81,3,1,0,1,12,0,1,1,3.4,Jyväskylä,Apartment,0,1,District heating,Good,0,B,174
76,3,6,0,0,57,0,1,1,3.5,Tampere,Apartment,0,0,District heating,Good,0,E,176
103,4,1,0,1,79,0,1,2,4.1,Helsinki,Apartment,0,0,District heating,Good,0,F,323
46,3,1,0,0,15,0,1,1,2.5,Helsinki,Apartment,0,1,District heating,Excellent,0,C,232
87,4,2,0,1,40,0,1,2,4.2,Turku,Apartment,0,1,Electric heating,Good,0,D,161
70,3,7,0,1,34,0,1,1,5.5,Helsinki,Apartment,0,1,District heating,Fair,0,D,233
92,3,0,1,1,2,0,2,2,4.6,Oulu,Apartment,0,1,District heating,Excellent,0,B,184
72,3,4,0,1,32,0,1,1,5.8,Turku,Apartment,0,1,District heating,Good,0,D,160
73,2,2,0,1,50,0,1,1,8.4,Jyväskylä,Apartment,0,0,Air-source heat pump,Fair,0,D,109
243,9,0,0,2,46,1,3,4,19.6,Espoo,Detached house,1,1,Electric heating,Good,1650,D,588
72,3,5,1,0,36,0,1,1,6.4,Turku,Apartment,0,0,District heating,Good,0,D,143
103,5,0,1,2,17,1,2,3,2.4,Kuopio,Terraced house,0,1,District heating,Needs renovation,490,D,147
87,4,2,0,1,23,0,1,1,3.1,Oulu,Apartment,1,0,District heating,Fair,0,C,161
26,1,0,1,0,58,1,1,1,1.6,Tampere,Apartment,0,1,District heating,Needs renovation,0,F,55
175,6,0,0,2,20,1,2,2,17.8,Vantaa,Detached house,1,1,Geothermal,Good,2950,B,460
68,2,0,1,1,8,1,1,1,2.7,Turku,Terraced house,0,1,District heating,Good,185,C,167
88,4,0,0,1,60,0,1,2,6.8,Turku,Detached house,0,1,Air-source heat pump,Good,390,E,145
119,6,0,0,2,50,1,2,3,11.2,Lahti,Detached house,1,1,Air-source heat pump,Fair,1080,F,119
123,5,2,0,0,38,0,2,2,9.5,Kuopio,Apartment,0,1,District heating,Fair,0,E,143
37,2,0,1,1,1,0,1,1,1.7,Jyväskylä,Apartment,0,1,District heating,New,0,B,97
89,3,0,0,3,20,1,1,1,13.6,Espoo,Detached house,1,1,Wood heating,Good,1575,C,425
50,2,8,0,1,4,0,1,1,10.0,Oulu,Apartment,0,1,Geothermal,Good,0,B,105
84,4,2,1,1,54,0,2,2,7.2,Turku,Apartment,1,1,District heating,Fair,0,E,143
63,2,2,1,1,63,0,1,1,2.2,Jyväskylä,Apartment,0,1,District heating,Fair,0,F,132
93,3,0,0,2,32,1,1,2,3.0,Tampere,Terraced house,1,1,District heating,Fair,275,C,217
64,3,0,0,1,5,0,1,1,1.8,Helsinki,Apartment,0,0,District heating,Good,0,B,300
70,2,3,1,1,33,0,1,1,3.7,Vantaa,Apartment,0,1,District heating,Good,0,D,162
105,3,0,0,1,25,1,2,2,2.2,Tampere,Terraced house,0,1,District heating,Good,275,D,272
37,2,0,1,1,6,0,1,1,12.1,Oulu,Apartment,0,0,Electric heating,Excellent,0,A,67
69,4,0,1,1,10,0,2,2,2.3,Helsinki,Apartment,0,1,District heating,Fair,0,B,294
52,3,4,0,1,26,0,1,1,3.6,Oulu,Apartment,0,1,District heating,Needs renovation,0,D,87
84,4,0,0,1,16,0,1,1,8.4,Vantaa,Apartment,0,1,District heating,Good,0,C,211
96,4,1,0,1,23,0,1,1,2.0,Oulu,Apartment,0,1,District heating,Excellent,0,C,203
94,4,0,0,1,92,1,2,2,12.7,Vantaa,Detached house,1,1,Wood heating,Needs renovation,1060,G,172
38,1,2,1,0,6,0,1,1,2.2,Helsinki,Apartment,0,1,Electric heating,Good,0,B,189
83,3,0,1,2,14,1,1,1,5.1,Kuopio,Semi-detached house,1,1,Electric heating,Good,990,C,163
62,3,2,0,1,80,0,1,1,3.5,Helsinki,Apartment,0,0,District heating,Fair,0,G,204
51,2,4,0,0,13,0,1,1,5.3,Helsinki,Apartment,0,1,District heating,Good,0,C,235
50,2,9,0,0,44,0,1,1,1.9,Tampere,Apartment,0,0,District heating,Fair,0,F,113
182,7,0,1,3,1,1,3,3,3.3,Jyväskylä,Detached house,1,0,Geothermal,New,720,B,416
92,5,0,0,1,23,0,2,2,3.9,Helsinki,Apartment,0,0,District heating,Good,0,C,356
97,4,0,0,1,27,1,1,1,3.9,Turku,Terraced house,1,1,Oil heating,Good,380,E,201
49,2,0,0,0,36,0,1,1,2.2,Tampere,Apartment,0,1,District heating,Fair,0,D,106
67,3,4,0,1,91,0,1,1,8.6,Turku,Apartment,0,0,Electric heating,Good,0,F,99
87,4,0,0,1,30,0,2,2,10.5,Espoo,Apartment,0,1,District heating,Good,0,D,260
69,4,1,0,1,11,0,1,1,3.2,Oulu,Apartment,0,0,District heating,Excellent,0,B,157
23,1,0,1,0,23,0,1,1,2.1,Tampere,Apartment,0,1,District heating,Fair,0,C,60
98,4,0,1,2,28,1,2,2,7.2,Turku,Detached house,0,1,Air-source heat pump,Good,1095,D,232
75,3,0,0,1,1,1,1,1,6.2,Turku,Terraced house,1,1,Air-source heat pump,New,500,B,216
92,4,1,0,1,11,0,1,1,3.6,Tampere,Apartment,0,1,District heating,Excellent,0,B,277
93,4,0,1,1,13,0,1,1,25.5,Oulu,Terraced house,1,1,District heating,Good,680,C,127
72,2,1,1,1,69,0,1,1,7.2,Oulu,Apartment,0,1,District heating,Fair,0,F,99
48,2,0,0,0,69,0,1,1,2.3,Espoo,Apartment,0,0,District heating,Fair,0,G,118
85,4,0,1,1,26,1,2,2,7.4,Espoo,Detached house,1,1,Wood heating,Fair,845,E,334
75,3,0,0,1,41,1,1,1,3.4,Tampere,Terraced house,1,1,Electric heating,Good,280,E,201
100,5,0,1,1,8,1,2,2,3.1,Oulu,Terraced house,0,1,Air-source heat pump,Good,440,C,265
92,5,0,1,2,59,1,1,1,3.9,Tampere,Detached house,0,1,Electric heating,Needs renovation,885,F,230
167,8,0,1,2,31,1,3,4,6.4,Tampere,Detached house,1,1,Electric heating,Fair,2015,D,434
141,6,0,1,2,23,1,2,2,23.9,Espoo,Detached house,1,1,Oil heating,Good,1380,E,406
34,2,1,1,1,44,0,1,1,3.4,Pori,Apartment,0,0,District heating,Good,0,D,42
39,1,0,0,0,76,0,1,1,7.6,Helsinki,Apartment,0,1,District heating,Excellent,0,D,130
177,7,0,1,2,6,1,3,4,20.9,Vantaa,Detached house,0,1,Electric heating,Fair,2550,C,412
34,1,4,1,0,45,0,1,1,3.4,Turku,Apartment,0,0,Oil heating,Excellent,0,E,71
112,5,0,0,1,3,0,1,1,10.4,Helsinki,Semi-detached house,1,1,Air-source heat pump,Fair,485,C,526
82,4,1,0,0,38,0,1,1,4.4,Helsinki,Apartment,1,0,Air-source heat pump,Needs renovation,0,D,284
95,5,0,1,1,8,1,1,1,10.0,Turku,Detached house,0,1,District heating,Good,2770,C,261
85,3,5,0,1,27,0,1,1,5.4,Lahti,Apartment,0,1,District heating,Good,0,D,117
90,3,2,1,1,2,0,1,2,2.3,Espoo,Apartment,0,1,District heating,New,0,A,392
99,3,0,0,2,5,0,2,2,15.0,Espoo,Semi-detached house,1,1,Air-source heat pump,Good,815,C,340
47,2,1,1,1,57,0,1,1,1.3,Turku,Apartment,0,1,District heating,Fair,0,F,91
43,2,1,0,1,40,0,1,1,3.4,Vantaa,Apartment,0,1,District heating,Good,0,D,119
145,7,0,0,1,95,1,3,3,25.1,Vantaa,Semi-detached house,0,0,Electric heating,Needs renovation,1370,F,190
155,7,0,0,3,48,1,3,4,18.1,Vantaa,Detached house,1,1,Electric heating,Excellent,1510,D,400
81,4,2,0,1,43,0,1,1,3.7,Helsinki,Apartment,0,1,Air-source heat pump,Excellent,0,D,331
87,3,10,1,0,62,0,1,2,2.9,Helsinki,Apartment,0,1,District heating,Good,0,E,361
122,6,0,0,1,10,1,2,3,1.3,Tampere,Semi-detached house,1,1,District heating,Fair,435,C,372
119,4,9,0,0,0,0,1,2,3.5,Helsinki,Apartment,0,1,District heating,Excellent,0,A,595
43,2,0,1,1,95,0,1,1,1.3,Lahti,Apartment,0,0,District heating,Good,0,F,65
56,2,0,1,1,40,0,1,1,2.4,Tampere,Apartment,0,1,District heating,Fair,0,D,136
54,2,4,0,2,37,0,1,1,4.2,Helsinki,Apartment,0,1,Air-source heat pump,Excellent,0,C,270
121,5,0,0,1,67,1,2,2,3.6,Tampere,Detached house,0,1,Electric heating,Good,540,F,275
51,2,3,0,1,32,0,1,1,3.2,Jyväskylä,Apartment,0,1,District heating,Fair,0,E,98
69,3,3,1,1,19,0,1,1,21.5,Vantaa,Apartment,0,1,Electric heating,Good,0,D,156
51,3,0,1,0,5,0,1,1,5.1,Vantaa,Apartment,0,1,District heating,New,0,A,166
81,3,6,1,1,14,0,1,1,4.8,Helsinki,Apartment,0,1,District heating,Good,0,B,377
58,3,6,0,1,19,0,1,1,2.6,Kuopio,Apartment,0,1,District heating,Fair,0,C,107
112,4,0,1,2,12,0,2,2,12.5,Vantaa,Terraced house,0,1,District heating,Good,525,C,320
88,4,3,1,1,4,0,1,1,2.2,Tampere,Apartment,0,1,District heating,Excellent,0,B,289
50,2,1,0,0,74,0,1,1,1.2,Helsinki,Apartment,0,0,District heating,Good,0,F,191
82,3,0,1,2,2,1,1,1,13.0,Helsinki,Terraced house,1,0,Air-source heat pump,New,310,A,418
58,2,1,0,0,39,0,1,2,2.4,Tampere,Apartment,0,0,District heating,Needs renovation,0,E,108
69,3,0,1,1,24,0,1,1,3.2,Turku,Apartment,0,0,District heating,Excellent,0,E,156
61,3,0,0,0,20,1,1,1,13.3,Espoo,Apartment,0,1,District heating,Good,0,C,167
95,3,2,1,2,54,0,2,2,2.5,Helsinki,Apartment,0,0,Air-source heat pump,Needs renovation,0,E,295
68,2,4,0,0,56,0,1,1,10.0,Espoo,Apartment,0,0,District heating,Fair,0,E,179
98,5,0,1,1,1,1,2,2,7.9,Turku,Terraced house,0,1,District heating,Good,470,B,255
57,3,0,0,1,39,0,1,1,6.8,Jyväskylä,Apartment,0,1,District heating,Good,0,D,92
74,2,0,0,1,41,1,1,1,3.8,Jyväskylä,Semi-detached house,0,0,Geothermal,Excellent,370,C,161
61,3,4,0,0,64,0,1,1,1.2,Turku,Apartment,0,1,District heating,Good,0,E,116
23,1,5,1,0,9,0,1,1,1.1,Tampere,Apartment,0,1,District heating,Excellent,0,B,91
55,2,3,0,1,17,0,1,1,2.9,Oulu,Apartment,0,1,District heating,Fair,0,B,115
68,3,0,1,0,1,1,1,1,3.3,Kuopio,Apartment,0,1,District heating,Excellent,0,A,138
124,5,0,0,1,95,0,1,2,5.0,Lahti,Semi-detached house,1,0,Air-source heat pump,Good,410,F,133
67,3,6,0,1,92,0,1,1,2.5,Turku,Apartment,0,0,Electric heating,Excellent,0,E,161
36,1,2,1,1,2,0,1,1,2.7,Tampere,Apartment,0,1,Electric heating,New,0,A,150
94,4,10,0,1,60,0,1,1,1.2,Turku,Apartment,0,1,District heating,Needs renovation,0,F,160
72,3,12,0,0,31,0,1,1,1.6,Helsinki,Apartment,0,0,District heating,Needs renovation,0,D,255
133,5,0,1,1,20,1,3,4,6.2,Kuopio,Detached house,1,0,Air-source heat pump,Excellent,1545,B,262
76,3,1,1,1,70,0,1,1,6.2,Lahti,Apartment,0,1,District heating,Fair,0,G,80
85,4,0,0,1,18,1,1,1,9.3,Espoo,Semi-detached house,0,1,District heating,Fair,665,C,355
108,4,0,0,2,12,1,1,1,17.2,Espoo,Semi-detached house,0,1,Electric heating,Excellent,1430,D,404
109,5,0,0,2,39,1,3,3,20.6,Helsinki,Detached house,1,1,District heating,Fair,550,E,321
93,4,0,1,1,18,0,2,2,3.4,Tampere,Apartment,0,1,District heating,Good,0,D,244
141,6,0,1,3,9,1,2,2,4.3,Lahti,Detached house,1,1,Electric heating,Excellent,1315,C,230
66,2,3,0,1,18,0,1,1,3.0,Lahti,Apartment,0,1,District heating,Good,0,D,108
59,3,0,0,1,22,1,1,1,7.0,Helsinki,Apartment,0,1,District heating,Excellent,0,C,244
239,9,0,0,2,39,1,3,4,26.7,Vantaa,Detached house,1,1,Oil heating,Good,850,E,377
61,3,1,0,0,55,0,1,1,5.0,Helsinki,Apartment,0,1,Oil heating,Fair,0,F,180
54,3,3,0,0,21,0,1,2,3.9,Helsinki,Apartment,0,0,District heating,Good,0,C,242
73,2,0,1,3,36,1,1,1,5.4,Kuopio,Detached house,0,1,Air-source heat pump,Good,1350,C,146
62,2,0,0,1,15,1,1,1,3.4,Pori,Apartment,0,1,District heating,Good,0,B,84
100,4,1,0,1,50,0,1,2,16.4,Helsinki,Apartment,0,0,District heating,Good,0,D,257
74,3,0,0,2,25,1,1,1,7.0,Espoo,Terraced house,1,1,Electric heating,Good,740,C,376
84,4,7,1,1,3,0,1,1,2.3,Tampere,Apartment,0,1,District heating,Excellent,0,A,294
107,4,0,0,2,81,1,2,2,26.2,Vantaa,Detached house,0,1,District heating,Excellent,1415,F,174
60,2,7,0,1,0,0,1,1,8.2,Espoo,Apartment,0,1,District heating,Excellent,0,B,237
45,2,2,0,0,48,0,1,1,2.9,Espoo,Apartment,0,0,District heating,Needs renovation,0,F,102
32,1,3,1,1,14,0,1,1,3.5,Tampere,Apartment,0,1,District heating,Excellent,0,C,109
34,2,1,0,0,19,0,1,1,3.9,Helsinki,Apartment,0,1,District heating,Good,0,C,147
98,5,2,0,0,53,0,1,2,3.4,Helsinki,Apartment,0,1,Electric heating,Good,0,E,338
58,2,7,0,1,68,0,1,1,4.3,Lahti,Apartment,0,1,District heating,Good,0,E,84
127,5,0,1,1,10,1,1,1,7.3,Oulu,Terraced house,1,1,Air-source heat pump,Good,330,C,262
113,5,0,1,2,5,1,1,1,11.1,Helsinki,Detached house,1,1,Electric heating,New,990,B,547
63,3,1,0,1,17,0,1,1,6.4,Helsinki,Apartment,0,0,District heating,Good,0,C,279
69,3,3,0,1,21,0,1,1,1.2,Helsinki,Apartment,0,1,District heating,Good,0,D,350
87,4,0,0,2,50,1,2,2,3.1,Lahti,Detached house,1,1,Air-source heat pump,Good,590,E,132
77,3,0,0,1,80,1,1,1,5.8,Helsinki,Terraced house,0,1,Oil heating,Good,330,F,288
92,3,4,1,1,55,0,2,2,5.3,Vantaa,Apartment,0,1,District heating,Needs renovation,0,F,165
84,2,3,0,1,0,0,1,1,3.5,Turku,Apartment,0,0,District heating,Good,0,C,193
73,2,1,0,0,53,0,1,1,8.4,Turku,Apartment,0,1,Electric heating,Good,0,E,120
48,3,2,1,1,3,0,1,1,2.3,Kuopio,Apartment,0,1,District heating,New,0,B,114
62,2,4,0,1,95,0,1,1,1.7,Pori,Apartment,0,0,District heating,Needs renovation,0,F,49
99,5,0,0,0,1,1,2,2,2.8,Helsinki,Semi-detached house,0,1,Electric heating,New,505,B,572
75,4,1,1,1,30,0,1,2,2.5,Tampere,Apartment,0,0,District heating,Needs renovation,0,D,204
47,2,3,0,1,61,0,1,1,1.4,Oulu,Apartment,0,1,District heating,Needs renovation,0,E,65
140,5,0,1,1,17,1,2,3,13.7,Espoo,Semi-detached house,1,1,District heating,Good,745,D,516
55,2,2,0,1,50,0,1,1,5.1,Helsinki,Apartment,0,0,District heating,Good,0,E,216
68,3,4,1,0,33,0,1,1,2.2,Tampere,Apartment,0,1,District heating,Good,0,C,161
40,2,1,1,0,21,0,1,1,1.1,Turku,Apartment,0,1,District heating,Fair,0,D,97
39,2,1,1,1,6,0,1,1,3.1,Espoo,Apartment,0,1,Electric heating,Good,0,D,173
88,3,1,0,1,33,0,1,2,2.8,Oulu,Apartment,0,0,District heating,Fair,0,E,152
150,6,0,0,2,95,1,2,2,10.8,Kuopio,Detached house,0,1,District heating,Fair,1770,F,171
57,2,0,0,0,10,1,1,1,9.9,Helsinki,Apartment,0,1,District heating,Excellent,0,B,217
153,6,0,0,0,42,1,2,2,2.7,Kuopio,Semi-detached house,1,1,Air-source heat pump,Good,1495,D,272
92,4,0,0,2,48,1,2,2,16.5,Helsinki,Detached house,1,1,Air-source heat pump,Good,1355,E,368
